rgn_id,year,score
1,2018,2018
10,2018,2018
11,2018,2018
12,2018,2018
13,2018,2018
14,2018,2018
15,2018,2018
16,2018,2018
17,2018,2018
18,2018,2018
19,2018,2018
2,2018,2018
20,2018,2018
21,2018,2018
22,2018,2018
23,2018,2018
24,2018,2018
25,2018,2018
26,2018,2018
27,2018,2018
28,2018,2018
29,2018,2018
3,2018,2018
30,2018,2018
31,2018,2018
32,2018,2018
33,2018,2018
34,2018,2018
35,2018,2018
36,2018,2018
37,2018,2018
38,2018,2018
39,2018,2018
4,2018,2018
40,2018,2018
41,2018,2018
42,2018,2018
5,2018,2018
6,2018,2018
7,2018,2018
8,2018,2018
9,2018,2018
